#ejercicio,Org.,Prog.,Econ.,Denominación (cast.),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2020,012  ,9204 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,105028,,,
2020,012  ,9204 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,213192,,,
2020,012  ,9204 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,9    ,1     ,13372,,,
2020,012  ,9204 ,13000  ,RETRIBUCIONES BÁSICAS LABORAL FIJO,,9    ,1     ,11558,,,
2020,012  ,9204 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,9    ,1     ,7020,,,
2020,012  ,9204 ,130021 ,INCENTIVO PRODUCTIVIDAD PERSONAL LABORAL FIJO,,9    ,1     ,132480,,,
2020,012  ,9204 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,9    ,1     ,40758,,,
2020,012  ,9204 ,131021 ,INCENTIVO PRODUCTIVIDAD NO ABSENTISMO LABORAL TEMP,,9    ,1     ,3600,,,
2020,012  ,9204 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,9    ,1     ,40369,,,
2020,012  ,9204 ,1432   ,INCENTIVO PRODUCTIVIDAD NO ABSENTISMO OTRA PERSONA,,9    ,1     ,6480,,,
2020,012  ,9204 ,15001  ,INCENTIVO PRODUCTIVIDAD NO ABSENTISMO,,9    ,1     ,359760,,,
2020,012  ,9204 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,9    ,1     ,20520,,,
2020,012  ,9204 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,192978,,,
2020,012  ,9204 ,16104  ,INDEMNIZACIÓN JUBILACIONES ANTICIPADAS,,9    ,1     ,140000,,,
2020,012  ,9204 ,16200  ,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,,9    ,1     ,65000,,,
2020,012  ,9205 ,12000  ,SUELDOS DEL GRUPO A1,,9    ,1     ,48019,,,
2020,012  ,9205 ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,21560,,,
2020,012  ,9205 ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,36549,,,
2020,012  ,9205 ,12006  ,TRIENIOS,,9    ,1     ,20086,,,
2020,012  ,9205 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,49973,,,
2020,012  ,9205 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,119623,,,
2020,012  ,9205 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,82804,,,
2020,012  ,9206 ,12000  ,SUELDOS DEL GRUPO A1,,9    ,1     ,48019,,,
2020,012  ,9206 ,12001  ,SUELDOS DEL GRUPO A2,,9    ,1     ,42225,,,
2020,012  ,9206 ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,53900,,,
2020,012  ,9206 ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,36549,,,
2020,012  ,9206 ,12006  ,TRIENIOS,,9    ,1     ,48199,,,
2020,012  ,9206 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,84590,,,
2020,012  ,9206 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,200503,,,
2020,012  ,9206 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9    ,1     ,71252,,,
2020,012  ,9206 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,163994,,,
2020,012  ,9207 ,12000  ,SUELDOS DEL GRUPO A1,,9    ,1     ,64025,,,
2020,012  ,9207 ,12001  ,SUELDOS DEL GRUPO A2,,9    ,1     ,98525,,,
2020,012  ,9207 ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,43120,,,
2020,012  ,9207 ,12006  ,TRIENIOS,,9    ,1     ,36688,,,
2020,012  ,9207 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,103534,,,
2020,012  ,9207 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,263631,,,
2020,012  ,9207 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9    ,1     ,129069,,,
2020,011  ,336  ,22609  ,CONSERVACIÓN Y RESTAURACIÓN DOCUMENTACIÓN,011,33   ,22    ,10000,,,
2020,011  ,336  ,227993 ,SUPORT ARXIVÍSTIC - ORGANITZACIÓ DIPÒSITS,011,33   ,22    ,15000,,,
2020,011  ,491  ,4491   ,APORT. PRAT COMUNICACIÓ SL                        ,011,491  ,4491  ,794738,,,
2020,011  ,491  ,741    ,APORT. INVERSIONES PRAT COMUNICACIÓN SL,011,491  ,741   ,18000,,,
2020,011  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,69155,,,
2020,011  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,16406,,,
2020,011  ,912  ,23000  ,ÓRGANOS DE GOBIERNO-DIETAS,011,91   ,23    ,1900,,,
2020,011  ,912  ,23100  ,ÓRGANOS DE GOBIERNO-LOCOMOCIÓN,011,91   ,23    ,7600,,,
2020,011  ,920  ,22799  ,PUBLICACIONES INSTITUCIONALES,011,92   ,22    ,58880,,,
2020,011  ,9201 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,9    ,1     ,77590,,,
2020,011  ,9201 ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,10780,,,
2020,011  ,9201 ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,27412,,,
2020,011  ,9201 ,12006  ,TRIENIOS,,9    ,1     ,12037,,,
2020,011  ,9201 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,19315,,,
2020,011  ,9201 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,62800,,,
2020,011  ,9201 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9    ,1     ,38425,,,
2020,011  ,9201 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,61934,,,
2020,011  ,9201 ,226011 ,ATENCIONES PROTOCOLARIAS,011,92   ,22    ,50000,,,
2020,011  ,9201 ,226012 ,ATENCIONES HERMANAMIENTOS,011,92   ,22    ,15000,,,
2020,011  ,9201 ,22699  ,GASTOS DIVERSOS ALCALDÍA,011,92   ,22    ,11000,,,
2020,011  ,9201 ,489    ,TRANSF CORRIENTES ALCALDÍA,011,92   ,48    ,3000,,,
2020,011  ,9202 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,9    ,1     ,70198,,,
2020,011  ,9202 ,12001  ,SUELDOS DEL GRUPO A2,,9    ,1     ,42225,,,
2020,011  ,9202 ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,10780,,,
2020,011  ,9202 ,12006  ,TRIENIOS,,9    ,1     ,5332,,,
2020,011  ,9202 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,25956,,,
2020,011  ,9202 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,58646,,,
2020,011  ,9202 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9    ,1     ,32943,,,
2020,011  ,9202 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,70025,,,
2020,011  ,9202 ,226021 ,COMUNICACIÓN SOCIAL-DIFUSIÓN,011,92   ,22    ,141800,,,
2020,011  ,9202 ,226023 ,COMUNICACIÓN INSTITUCIONAL,011,92   ,22    ,200000,,,
2020,011  ,9203 ,12000  ,SUELDOS DEL GRUPO A1,,9    ,1     ,16007,,,
2020,011  ,9203 ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,10780,,,
2020,011  ,9203 ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,18275,,,
2020,011  ,9203 ,12006  ,TRIENIOS,,9    ,1     ,8399,,,
2020,011  ,9203 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,28076,,,
2020,011  ,9203 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,106870,,,
2020,011  ,9203 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,36543,,,
2020,012  ,011  ,359    ,OTROS GASTOS FINANCIEROS,012,01   ,35    ,40000,,,
2020,012  ,1521 ,209    ,CÁNONES CONVENIOS VIVIENDA,012,15   ,20    ,125000,,,
2020,012  ,1521 ,227991 ,PRESTACIÓN DE SERVICIOS OFICINA DE VIVIENDA,012,15   ,22    ,466320,,,
2020,012  ,1521 ,449    ,TRANSF CORR GESTIÓN ALQUILER VIVIENDA SOCIAL,012,15   ,44    ,430000,,,
2020,012  ,1521 ,48902  ,TRANSF CORRIENTES FUNDACIÓ HABITAT 3,012,1521 ,48902 ,207600,,,
2020,012  ,1521 ,48903  ,TRANSF CORRIENTES AYUDA AL ALQUILER,012,15   ,48    ,260000,,,
2020,012  ,161  ,467    ,TRANSF CONGIAC                                    ,012,161  ,467   ,1,,,
2020,012  ,161  ,740    ,TRANSFERENC CAPITAL APSA                               ,012,161  ,740   ,300000,,,
2020,012  ,221  ,16205  ,SEGURO VIDA Y ACCIDENTES,,2    ,1     ,68000,,,
2020,012  ,221  ,164    ,AYUDA FAMILIAR ,,2    ,1     ,20139,,,
2020,012  ,231  ,48905  ,SUBVENCIONES Y AJUDAS VIVIENDA,012,23   ,48    ,90000,,,
2020,012  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,139735,,,
2020,012  ,912  ,10001  ,OTRAS REMUNERACIONES - ASISTENCIA PLENOS,,9    ,1     ,69189,,,
2020,012  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,42137,,,
2020,012  ,912  ,489    ,TRANSF CORRIENTES GRUPOS MUNICIPALES,012,91   ,48    ,180000,,,
2020,012  ,920  ,202    ,ALQUILERES VARIOS,012,92   ,20    ,260000,,,
2020,012  ,920  ,209    ,CÁNONES VARIOS,012,920  ,209   ,45000,,,
2020,012  ,920  ,216    ,MANTENIMIENTO EQUIPOS INFORMÁTICOS/PROGRAMARIO,012,92   ,21    ,480500,,,
2020,012  ,920  ,22000  ,MATERIAL DE OFICINA,012,92   ,22    ,125000,,,
2020,012  ,920  ,22002  ,MATERIAL INFORMÁTICO NO INVENTARIABLE,012,92   ,22    ,130000,,,
2020,012  ,920  ,22104  ,VESTUARIO,012,92   ,22    ,30000,,,
2020,012  ,920  ,22200  ,SERVICIOS COMUNICACIÓN TELECOMUNICACIONES,012,92   ,22    ,130000,,,
2020,012  ,920  ,22201  ,SERVICIOS COMUNICACIÓN POSTALES,012,92   ,22    ,120000,,,
2020,012  ,920  ,224    ,SEGUROS,012,92   ,22    ,192000,,,
2020,012  ,920  ,22500  ,TRIBUTOS ESTATALES (Impuesto producción eléctrica),012,92   ,22    ,1000,,,
2020,012  ,920  ,22602  ,"ANUNCIOS, PUBLICACIONES, ETC.",012,92   ,22    ,10000,,,
2020,012  ,920  ,22603  ,ANUNCIOS DIARIOS OFICIALES,012,92   ,22    ,20000,,,
2020,012  ,920  ,22604  ,GASTOS DEFENSA JURÍDICA Y REGISTRAL,012,92   ,22    ,25000,,,
2020,012  ,920  ,227061 ,ESTUDIOS Y TRABAJOS TÉCNICOS,012,92   ,22    ,200000,,,
2020,012  ,920  ,227062 ,ESTUDIOS Y TRABAJOS TÉCNICOS TIC,012,92   ,22    ,230000,,,
2020,012  ,920  ,227063 ,OFICINA TÉCNICA DESARROLLO PROGRAMARIO SITIC,012,92   ,22    ,340000,,,
2020,012  ,925  ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,50402,,,
2020,012  ,925  ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,156647,,,
2020,012  ,925  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9    ,1     ,74732,,,
2020,012  ,925  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,115969,,,
2020,012  ,929  ,22699  ,"GASTOS DIVERSOS, INDEMNIZACIONES, ETC.",012,92   ,22    ,45000,,,
2020,012  ,931  ,12000  ,SUELDOS DEL GRUPO A1,,9    ,1     ,64025,,,
2020,012  ,931  ,12001  ,SUELDOS DEL GRUPO A2,,9    ,1     ,14075,,,
2020,012  ,931  ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,21560,,,
2020,012  ,931  ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,54824,,,
2020,012  ,931  ,12006  ,TRIENIOS,,9    ,1     ,22733,,,
2020,012  ,9207 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,199319,,,
2020,012  ,9208 ,12000  ,SUELDOS DEL GRUPO A1,,9    ,1     ,16007,,,
2020,012  ,9208 ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,18275,,,
2020,012  ,9208 ,12006  ,TRIENIOS,,9    ,1     ,9261,,,
2020,012  ,9208 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,14656,,,
2020,012  ,9208 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,33250,,,
2020,012  ,9208 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9    ,1     ,65248,,,
2020,012  ,9208 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,45317,,,
2020,012  ,9209 ,12001  ,SUELDOS DEL GRUPO A2,,9    ,1     ,14075,,,
2020,012  ,9209 ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,9138,,,
2020,012  ,9209 ,12005  ,SUELDOS DEL GRUPO E,,9    ,1     ,25122,,,
2020,012  ,9209 ,12006  ,TRIENIOS,,9    ,1     ,11008,,,
2020,012  ,9209 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,23415,,,
2020,012  ,9209 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,64353,,,
2020,012  ,9209 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9    ,1     ,233273,,,
2020,012  ,9209 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,9    ,1     ,10020,,,
2020,012  ,9209 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,119703,,,
2020,012  ,922  ,466    ,TRANSF FMC,012,922  ,466   ,13000,,,
2020,012  ,922  ,4661   ,TRANSF ASOCIACIÓN CATALANA DE MUNICIPIOS,012,922  ,4661  ,9904,,,
2020,012  ,9231 ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,10780,,,
2020,012  ,9231 ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,9138,,,
2020,012  ,9231 ,12006  ,TRIENIOS,,9    ,1     ,6214,,,
2020,012  ,9231 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,9999,,,
2020,012  ,9231 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,25598,,,
2020,012  ,9231 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,17602,,,
2020,012  ,924  ,22705  ,GASTOS ELECCIONES,012,92   ,22    ,15000,,,
2020,012  ,925  ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,91373,,,
2020,012  ,925  ,12005  ,SUELDOS DEL GRUPO E,,9    ,1     ,16748,,,
2020,012  ,925  ,12006  ,TRIENIOS,,9    ,1     ,20485,,,
2020,012  ,931  ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,76286,,,
2020,033  ,2312 ,221991 ,SUMINISTROS DIVERSOS,033,23   ,22    ,3000,,,
2020,042  ,333  ,212    ,CONSERV-REP EDIFICIOS-INSTAL CULTURA,042,33   ,21    ,467786,,,
2020,042  ,333  ,22100  ,ELECTRICIDAD EDIFICIOS CULTURA,042,33   ,22    ,498715,,,
2020,042  ,333  ,22101  ,CONSUMO AGUA EDIFICIOS CULTURA,042,33   ,22    ,15730,,,
2020,042  ,333  ,22102  ,CONSUMO GAS EDIFICIOS CULTURA,042,33   ,22    ,66205,,,
2020,042  ,333  ,22700  ,LIMPIEZA EDIFICIOS CULTURA,042,33   ,22    ,1234361,,,
2020,042  ,333  ,227992 ,CONTR PREST SERVICIOS LA CAPSA,042,33   ,22    ,398785,,,
2020,042  ,333  ,227993 ,CONTR PREST SERVICIOS CC S JORDI-RIBERA BAIXA,042,33   ,22    ,322667,,,
2020,042  ,333  ,227994 ,CONTR PREST SERVICIOS CC JARDINS DE LA PAU,042,33   ,22    ,318500,,,
2020,042  ,333  ,227997 ,CONTR PREST SERVICIOS CÈNTRIC,042,33   ,22    ,318412,,,
2020,042  ,333  ,227998 ,CONTR PREST SERVICIOS CC PALMIRA,042,33   ,22    ,345800,,,
2020,042  ,333  ,227999 ,CONTR PREST SERVICIOS L'ARTESÀ,042,33   ,22    ,794970,,,
2020,042  ,334  ,12001  ,SUELDOS DEL GRUPO A2,,3    ,1     ,98525,,,
2020,042  ,334  ,12003  ,SUELDOS DEL GRUPO C1,,3    ,1     ,86240,,,
2020,042  ,334  ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,9138,,,
2020,042  ,334  ,12006  ,TRIENIOS,,3    ,1     ,26139,,,
2020,042  ,334  ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,94440,,,
2020,042  ,334  ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,212460,,,
2020,042  ,334  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3    ,1     ,156232,,,
2020,042  ,334  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,3    ,1     ,2760,,,
2020,042  ,334  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,3    ,1     ,5040,,,
2020,042  ,334  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,215559,,,
2020,042  ,334  ,227991 ,PROGRAMA ARTES EN VIVO,042,33   ,22    ,350000,,,
2020,042  ,334  ,227992 ,GASTOS DIVERSOS ARTES EN VIVO,042,334  ,227992,6,,,
2020,042  ,334  ,227993 ,CONTR PREST SERVICIOS CINE CAPRI,042,33   ,22    ,18000,,,
2020,042  ,334  ,227994 ,ARTES VISUALES,042,33   ,22    ,40000,,,
2020,071  ,2311 ,48911  ,TRANSF CORRIENTES ALOJAMIENTOS DE URGENCIA,071,23   ,48    ,110000,,,
2020,071  ,2311 ,48912  ,CUOTA CONSORCIO DE SALUD Y SOCIAL DE CATALUNYA,071,23   ,48    ,1000,,,
2020,071  ,2311 ,48914  ,"TRANSF CORRIENTES CASAS ACOGIDA VVM, AGI",071,2311 ,48914 ,25000,,,
2020,071  ,2311 ,48915  ,TRANSF CORRIENTES SIN HOGAR,071,2311 ,48915 ,25000,,,
2020,071  ,2312 ,12001  ,SUELDOS DEL GRUPO A2,,2    ,1     ,28150,,,
2020,071  ,2312 ,12004  ,SUELDOS DEL GRUPO C2,,2    ,1     ,18275,,,
2020,071  ,2312 ,12006  ,TRIENIOS,,2    ,1     ,4231,,,
2020,071  ,2312 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,,2    ,1     ,4112,,,
2020,071  ,2312 ,12100  ,COMPLEMENTO DE DESTINO,,2    ,1     ,22098,,,
2020,071  ,2312 ,12101  ,COMPLEMENTO ESPECÍFICO,,2    ,1     ,47119,,,
2020,071  ,2312 ,121031 ,OTROS COMPLEMENTOS,,2    ,1     ,9960,,,
2020,071  ,2312 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,2    ,1     ,6075,,,
2020,071  ,2312 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,2    ,1     ,314425,,,
2020,071  ,2312 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,2    ,1     ,1920,,,
2020,071  ,2312 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,2    ,1     ,35940,,,
2020,071  ,2312 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,2    ,1     ,18941,,,
2020,071  ,2312 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,2    ,1     ,76544,,,
2020,071  ,2312 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,2    ,1     ,2604,,,
2020,071  ,2312 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,2    ,1     ,185069,,,
2020,071  ,2312 ,22104  ,VESTUARIO RESIDENCIA DE ANCIANOS,071,23   ,22    ,3500,,,
2020,071  ,2312 ,22105  ,ALIMENTOS RESIDENCIA DE ANCIANOS,071,23   ,22    ,70000,,,
2020,071  ,2312 ,22199  ,MATERIAL TÉCNICO RESIDENCIA DE ANCIANOS,071,23   ,22    ,8000,,,
2020,071  ,2312 ,226992 ,GASTOS DIVERSOS RESIDENCIA DE ANCIANOS,071,23   ,22    ,6000,,,
2020,071  ,2313 ,227992 ,PRESTACIÓN SERVICIOS INFANCIA-ADOLESCENCIA,071,23   ,22    ,167560,,,
2020,071  ,2313 ,227993 ,CONT SERVICIO DE INTERVENCIÓN SOCIOEDUCATIVA,071,23   ,22    ,118374,,,
2020,042  ,334  ,48901  ,TRANSF CORRIENTES DINAMIZACIÓN MOV ASOCIATIVO,042,33   ,48    ,47634,,,
2020,042  ,334  ,48902  ,TRANSF CORRIENTES AMICS DE L'ART DEL PRAT,042,334  ,48902 ,200000,,,
2020,042  ,334  ,48903  ,TRANSF CORRIENTES ANIVERSARIOS ENTIDADES,042,33   ,48    ,4500,,,
2020,042  ,334  ,48905  ,TRANSF CORRIENTE BANDA DE MUSICA DEL PRAT,042,334  ,48905 ,12000,,,
2020,042  ,334  ,48906  ,TRANSF CORRIENTE UNIÓ FILHARMÒNICA,042,334  ,48906 ,12000,,,
2020,042  ,334  ,48907  ,TRANS CORRIENTE ASSOCIACIÓ MUSICAL DEL PRAT,042,334  ,48907 ,12000,,,
2020,042  ,334  ,48908  ,TRANSF CORRIENTE LA XARXA,042,334  ,48908 ,6000,,,
2020,042  ,334  ,48909  ,TRANSF CORRIENTE FEDERACIÓ EL NUS,042,334  ,48909 ,20000,,,
2020,042  ,334  ,48910  ,TRANSF CORRIENTES ASSOCIACIÓ GEGANTERA DEL PRAT,042,334  ,48910 ,6000,,,
2020,042  ,334  ,48911  ,TRANSF CORRIENTES TEATRE KADDISH,042,334  ,48911 ,60000,,,
2020,042  ,334  ,48912  ,TRANSF CORRIENTE COLLA DIABLES DEL PRAT,042,334  ,48912 ,12000,,,
2020,042  ,334  ,48913  ,TRANSF CORRIENTE ASSOCIACIÓ GEGANTERA DELTA,042,334  ,48913 ,3000,,,
2020,042  ,334  ,48914  ,TRANSF CORRIENTES CENTRO EXTREMEÑO RUTA,042,334  ,48914 ,11000,,,
2020,042  ,334  ,48915  ,TRANSF CORRIENTE FEDERACIÓN EXTREMEÑA,042,334  ,48915 ,5500,,,
2020,042  ,334  ,48916  ,TRANSF CORRIENTE CENTRE D'ESTUDIS COMARC,042,334  ,48916 ,4500,,,
2020,042  ,334  ,48917  ,TRANSF CORRIENTE CASA DE ANDALUCIA,042,334  ,48917 ,13800,,,
2020,042  ,334  ,48918  ,TRANSF CORRIENTE CASA DE ARAGÓN                     ,042,334  ,48918 ,11500,,,
2020,042  ,334  ,48919  ,TRANSF CORRIENTE CASTELLERS DEL PRAT,042,334  ,48919 ,12000,,,
2020,042  ,334  ,48920  ,TRANSF CORRIENTE AMICS DEL PRAT,042,334  ,48920 ,8000,,,
2020,042  ,334  ,48922  ,TRANSF CORRIENTES SCR LO LLOBREGAT DE LES FLORS,042,334  ,48922 ,5100,,,
2020,042  ,334  ,48923  ,TRANSF CORRIENTES AGRUPACIÓN FOTOGRÁFICA PRAT,042,334  ,48923 ,2350,,,
2020,042  ,334  ,48924  ,TRANSF CORRIENTES AMIGOS DE LA SARDANA,042,334  ,48924 ,5100,,,
2020,042  ,334  ,48925  ,CONVOCATORIA ARTÍSTICA ARTES VISUALES,042,33   ,48    ,20000,,,
2020,042  ,336  ,22602  ,PUBLICACIÓN BECA INVESTIGACIÓN HISTÓRICA,042,33   ,22    ,3000,,,
2020,042  ,336  ,2260901,ACTIVIDADES MEMORIA HISTÓRICA,042,33   ,22    ,5000,,,
2020,071  ,2315 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,2    ,1     ,56345,,,
2020,071  ,2315 ,12001  ,SUELDOS DEL GRUPO A2,,2    ,1     ,14075,,,
2020,071  ,2315 ,12003  ,SUELDOS DEL GRUPO C1,,2    ,1     ,10780,,,
2020,071  ,2315 ,12004  ,SUELDOS DEL GRUPO C2,,2    ,1     ,9138,,,
2020,071  ,2315 ,12006  ,TRIENIOS,,2    ,1     ,4955,,,
2020,071  ,2315 ,12100  ,COMPLEMENTO DE DESTINO,,2    ,1     ,14999,,,
2020,071  ,2315 ,12101  ,COMPLEMENTO ESPECÍFICO,,2    ,1     ,33532,,,
2020,071  ,2315 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,2    ,1     ,50365,,,
2020,071  ,2315 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,2    ,1     ,60926,,,
2020,071  ,2315 ,22602  ,PUBLICIDAD Y DIFUSIÓN PLAN ACTUACIÓN SANT COSME,071,23   ,22    ,10000,,,
2020,071  ,2315 ,22699  ,GASTOS DIVERSOS PLAN ACTUACIÓN SANT COSME,071,23   ,22    ,10500,,,
2020,071  ,2315 ,227991 ,PREST SERVICIOS PLAN ACTUACIÓN SANT COSME,071,23   ,22    ,162500,,,
2020,071  ,2315 ,227992 ,PREST SERVICIOS PROYECTO MEDIO ABIERTO,071,23   ,22    ,70000,,,
2020,071  ,2315 ,48901  ,TRANSF CORRIENTE AV SANT COSME (VAMOS HACIENDO BARRIO),071,2315 ,48901 ,25000,,,
2020,071  ,2315 ,48902  ,"TRANSF CORRIENTE ""FUNDACIÓN SECRETARIADO GITANO""",071,2315 ,48902 ,121000,,,
2020,071  ,2315 ,48903  ,"TRANSF CORRIENTE ""FUNDACIÓ CATALANA ESPLAI GISC I JOV",071,2315 ,48903 ,14500,,,
2020,071  ,2315 ,48904  ,"TRANSF CORRIENTES ""GATS"" PROYECTO CONVIVE SAN COMES",071,2315 ,48904 ,8000,,,
2020,071  ,326  ,48901  ,TRANSF CORRIENTES BECAS COMEDOR ESCOLAR,071,32   ,48    ,150000,,,
2020,071  ,326  ,48902  ,TRANSF CORRIENTES GUARDERÍAS,071,32   ,48    ,120000,,,
2020,071  ,326  ,48903  ,TRANSF ACTIVIDADES OCIO SOCIOEDUCATIVO,071,32   ,48    ,129000,,,
2020,071  ,326  ,48904  ,TRANSF ACTIVIDADES OCIO MENORES CON NECESIDAD E.,071,32   ,48    ,21500,,,
2020,071  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,60683,,,
2020,071  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,16406,,,
2020,042  ,336  ,227991 ,ACTIVIDADES HISTORIA LOCAL,042,33   ,22    ,60000,,,
2020,042  ,338  ,226991 ,"CALENDARIO FESTIVO, GASTOS DIVERSOS",042,33   ,22    ,140000,,,
2020,042  ,338  ,22799  ,"CALENDARIO FESTIVO, CONTR PREST SERVICIOS",042,33   ,22    ,240000,,,
