#Ejercicio,Org.,Prog.,Econ.,Denominación (cat),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2022,011  ,9201 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,19782,0,19782,9879.29
2022,011  ,9201 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,64503,0,64503,32391.81
2022,011  ,9201 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,73962,0,73962,37252.32
2022,011  ,9201 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,89152,0,89152,46064.87
2022,011  ,9201 ,226011 ,ATENCIONS PROTOCOL·LÀRIES                         ,011,92   ,22    ,50000,0,50000,2990.38
2022,011  ,9201 ,22699  ,DESP DIVERSES ALCALDIA                            ,011,92   ,22    ,11000,0,11000,1418.29
2022,011  ,9201 ,489    ,TRANSF CORRENTS ALCALDIA                          ,011,92   ,48    ,3000,0,3000,0
2022,011  ,9202 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,9    ,1     ,71993,0,71993,35996.24
2022,011  ,9202 ,12001  ,SOUS DEL GRUP A2                                  ,,9    ,1     ,57661,0,57661,25198.19
2022,011  ,9202 ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,11041,0,11041,5520.2
2022,011  ,9202 ,12006  ,TRIENNIS                                          ,,9    ,1     ,7551,0,7551,3142.07
2022,011  ,9202 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,32405,0,32405,14003.84
2022,011  ,9202 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,72296,0,72296,34669.11
2022,011  ,9202 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,34154,0,34154,17077
2022,011  ,9202 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,82525,0,82525,39995.91
2022,011  ,9202 ,226021 ,COMUNICACIÓ SOCIAL-DIFUSIÓ                        ,011,92   ,22    ,181800,0,181800,40836.19
2022,011  ,9202 ,226023 ,COMUNICACIÓ INSTITUCIONAL                         ,011,92   ,22    ,200000,2994.75,202994.75,68824.17
2022,011  ,9203 ,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,16393,0,16393,8196.45
2022,011  ,9203 ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,11041,0,11041,5520.2
2022,011  ,9203 ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,18716,0,18716,9358
2022,011  ,9203 ,12006  ,TRIENNIS                                          ,,9    ,1     ,10134,0,10134,5036.85
2022,011  ,9203 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,28754,0,28754,14660.98
2022,011  ,9203 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,109505,0,109505,54752.32
2022,011  ,9203 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,36632,0,36632,19073.73
2022,012  ,011  ,359    ,ALTRES DESPESES FINANCERES                        ,012,01   ,35    ,340000,0,340000,110208.42
2022,012  ,152  ,742    ,TRANSF CAPITAL PRAT ESPAIS  - HABITATGE           ,012,152  ,742   ,150000,0,150000,0
2022,012  ,161  ,467    ,TRANSF CONGIAC                                    ,012,161  ,467   ,6801,800,7601,7600
2022,012  ,161  ,740    ,TRANSFERENC CAPITAL APSA                          ,012,161  ,740   ,300000,570000,870000,180000
2022,012  ,221  ,16205  ,ASSEGURANÇA VIDA I ACCIDENTS                      ,,2    ,1     ,88500,0,88500,90638.4
2022,012  ,221  ,164    ,AJUDA FAMILIAR                                    ,,2    ,1     ,32000,0,32000,9872.79
2022,012  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,183646,0,183646,91822.64
2022,012  ,912  ,10001  ,ALTRES REMUNERACIONS - ASSISTÈNCIA PLENS          ,,9    ,1     ,70860,0,70860,51832.69
2022,012  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,55712,0,55712,27928.27
2022,012  ,912  ,489    ,TRANSF CORRENTS GRUPS MUNICIPALS                  ,012,91   ,48    ,180000,0,180000,90000
2022,012  ,920  ,202    ,ARRENDAMENTS VARIS                                ,012,92   ,20    ,300000,0,300000,154502.16
2022,012  ,920  ,209    ,CÀNONS VARIS                                      ,012,920  ,209   ,45000,5181.56,50181.56,7904.5
2022,012  ,920  ,216    ,MANTENIMENT EQUIPS INFORMÀTICS/PROGRAMARI         ,012,92   ,21    ,555000,3170.34,558170.34,219763.03
2022,012  ,920  ,22000  ,MATERIAL D'OFICINA                                ,012,92   ,22    ,125000,389.93,125389.93,54554.26
2022,012  ,920  ,22002  ,MATERIAL INFORMÀTIC NO INVENTARIABLE              ,012,92   ,22    ,210000,0,210000,42478.54
2022,012  ,920  ,22104  ,VESTUARI                                          ,012,92   ,22    ,20000,0,20000,256.03
2022,012  ,920  ,22199  ,MATERIAL DIVERS - PREVENCIÓ RISCOS LABORALS       ,012,92   ,22    ,30000,0,30000,4488
2022,012  ,920  ,22200  ,SERVEIS COMUNICACIÓ TELECOMUNICACIONS             ,012,92   ,22    ,130000,1131.83,131131.83,7300.53
2022,012  ,920  ,22201  ,SERVEIS COMUNICACIÓ POSTALS                       ,012,92   ,22    ,120000,0,120000,56086.05
2022,012  ,920  ,224    ,ASSEGURANCES                                      ,012,92   ,22    ,192000,0,192000,114846.28
2022,012  ,920  ,22500  ,TRIBUTS ESTATALS (Impost producció elèctrica)     ,012,92   ,22    ,1000,0,1000,0
2022,012  ,920  ,22502  ,TRIBUTS DE LES ENTITATS LOCALS                    ,012,92   ,22    ,12000,0,12000,1345.6
2022,012  ,920  ,22602  ,"ANUNCIS, PUBLICACIONS, ETC.                       ",012,92   ,22    ,15000,0,15000,7372.3
2022,012  ,920  ,22603  ,ANUNCIS DIARIS OFICIALS                           ,012,92   ,22    ,15000,0,15000,6728.3
2022,012  ,920  ,22604  ,DESP DEFENSA JURÍDICA I REGISTRAL                 ,012,92   ,22    ,60000,0,60000,48719.75
2022,012  ,920  ,227061 ,ESTUDIS I TREBALLS TÈCNICS                        ,012,92   ,22    ,200000,0,200000,21180.76
2022,012  ,920  ,227062 ,ESTUDIS I TREBALLS TÈCNICS TIC                    ,012,92   ,22    ,240000,3599.75,243599.75,42493.58
2022,012  ,920  ,227063 ,OFICINA TÈCNICA DESENVOLUPAMENT PROGRAMARI SITIC  ,012,92   ,22    ,330000,0,330000,92183.75
2022,012  ,920  ,22799  ,CONTR PRESTACIÓ DE SERVEIS                        ,012,92   ,22    ,270000,6897,276897,25742.05
2022,012  ,920  ,227991 ,"PREST SERV INNOV DIGITAL, QUALITAT I PROJ ESTRATÈG",012,92   ,22    ,105000,0,105000,54940.05
2022,013  ,132  ,624    ,ADQUISICIÓ ELEMENTS DE TRANSPORT PER POLICIA      ,013,132  ,624   ,0,60000,60000,0
2022,032  ,425  ,872902 ,ADQUISICIÓ D'ACCIONS TERSA                        ,032,425  ,872902,0,10300,10300,0
2022,051  ,2412 ,227991 ,CONTR PREST SERVEIS OCUPACIÓ                      ,051,2412 ,227991,57000,83060.67,140060.67,16745.52
2022,051  ,2412 ,227992 ,CONTR PREST SERVEIS PROJECTES D'INSERCIÓ LABORAL  ,051,24   ,22    ,180000,0,180000,74715.4
2022,051  ,2412 ,227994 ,CONTR PREST SERVEIS CLUB DE FEINA                 ,051,2412 ,227994,103000,0,103000,42916.65
2022,051  ,2412 ,48911  ,BEQUES ALUMNES PROGRAMES                          ,051,24   ,48    ,100,0,100,0
2022,051  ,2413 ,1430   ,PLANS OCUPACIÓ                                    ,051,2413 ,1430  ,156513,0,156513,7079.52
2022,051  ,2413 ,1431   ,RETRIBUCIONS ALTRE PERSONAL                       ,051,2413 ,1431  ,139786,268550.29,408336.29,142100.86
2022,051  ,2413 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,051,2413 ,16000 ,94121,87469.65,181590.65,45742.94
2022,061  ,3411 ,48921  ,CONVENI UNIO EXCURSIONISTA DE CATALUNYA (UEC)     ,061,3411 ,48921 ,5000,0,5000,0
2022,061  ,3411 ,48922  ,CONVENI CLUB PATINATGE COBRA                      ,061,3411 ,48922 ,12000,0,12000,0
2022,031  ,459  ,619    ,MILLORA CAMINS RURALS                             ,031,459  ,619   ,0,219950.01,219950.01,0
2022,032  ,134  ,641    ,INVERSIONS APLICACIONS INFORMÀTIQUES              ,032,134  ,641   ,0,312500,312500,0
2022,021  ,160  ,619    ,INV. MILLORA INFRAESTRUCTURES I BÉNS D'ÚS GENERAL ,021,160  ,619   ,0,652747.46,652747.46,0
2022,031  ,920  ,633    ,INVERSIÓ EN MATERIAL INVENTARIABLE                ,031,920  ,633   ,0,50000,50000,0
2022,072  ,2311 ,48917  ,URGÈNCIA HUMANITÀRIA CRUZ ROJA ESPAÑOLA           ,072,2311 ,48917 ,0,10000,10000,0
2022,021  ,160  ,22706  ,PLA DIRECTOR CLAVEGUERAM                          ,021,160  ,227   ,0,103939,103939,0
2022,052  ,430  ,22199  ,SUBM DIVERSOS DINAMITZACIÓ COMERCIAL              ,052,43   ,22    ,10000,3440.03,13440.03,3440.03
2022,052  ,430  ,22602  ,PUBLICITAT I DIFUSIÓ                              ,052,43   ,22    ,4881,0,4881,4688.75
2022,052  ,430  ,22699  ,DESP VÀRIES DINAMITZACIÓ COMERCIAL                ,052,43   ,22    ,2800,0,2800,0
2022,052  ,430  ,22799  ,CONTR PREST SERVEIS DINAMITZACIÓ COMERCIAL        ,052,43   ,22    ,83552,0,83552,9685.27
2022,052  ,430  ,227991 ,CONTR PREST SERVEIS PLA ESTRATÈGIC COMERÇ         ,052,43   ,22    ,81000,6749.99,87749.99,33749.99
2022,052  ,430  ,462    ,APORTACIO CONVENI ZONA DELTA                      ,052,430  ,462   ,3000,0,3000,0
2022,052  ,430  ,489    ,TRANSF CORRENTS COMERÇ                            ,052,43   ,48    ,18000,0,18000,0
2022,052  ,430  ,48902  ,TRANSF CORRENTS MILLORA COMERÇ QUALITAT           ,052,43   ,48    ,55000,0,55000,0
2022,052  ,430  ,48903  ,TRANSF CORRENTS CONVENI PRAT GRAN COMERÇ          ,052,430  ,48903 ,30000,0,30000,0
2022,052  ,430  ,48904  ,TRANSF CORRENTS CONCURS APARADORISME              ,052,430  ,48904 ,2000,2000,4000,2000
2022,052  ,430  ,780    ,TRANSF CAPITAL COMERÇ PER A FOMENT ACCESSIBILITAT ,052,430  ,780   ,30000,0,30000,0
2022,052  ,4312 ,212    ,CONSERVACIÓ-REPARACIO MERCAT                      ,052,43   ,21    ,15689,0,15689,25.66
2022,052  ,4312 ,22100  ,ELECTRICITAT MERCAT MPAL                          ,052,43   ,22    ,18159,0,18159,3126.74
2022,052  ,4312 ,22700  ,NETEJA MERCAT MUNICIPAL                           ,052,43   ,22    ,34769,91.2,34860.2,14157.4
2022,052  ,432  ,12001  ,SOUS DEL GRUP A2                                  ,,4    ,1     ,14416,0,14416,0
2022,052  ,432  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,4    ,1     ,5823,0,5823,0
2022,052  ,432  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,4    ,1     ,12181,0,12181,0
2022,052  ,432  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,4    ,1     ,10504,0,10504,0
2022,041  ,326  ,48902  ,TRANSF CORRENTS FUNDACIO MAIN -UEC-               ,041,326  ,48902 ,12000,0,12000,0
2022,041  ,326  ,48905  ,TRANSF CORRENTS LLIBRES TEXT I MAT EDUC           ,041,32   ,48    ,130000,0,130000,2217.2
2022,041  ,326  ,48907  ,BEQUES ALUMNAT ACTIV EXTRAESC COMPLEMENT          ,041,32   ,48    ,115000,0,115000,19488.47
2022,041  ,326  ,48908  ,TRANSF CORRENTS INST LES SALINES                  ,041,326  ,48908 ,7000,0,7000,2334
2022,052  ,432  ,22199  ,SUBMINISTRAMENTS DIVERSOS TURISME                 ,052,43   ,22    ,15000,0,15000,2904
2022,052  ,432  ,22602  ,PUBLICITAT I COMUNICACIÓ TURISME                  ,052,43   ,22    ,21000,4439.82,25439.82,33242.99
2022,052  ,432  ,22799  ,CONTR PREST SERV OFICINA PORTA DEL DELTA          ,052,43   ,22    ,111808,0,111808,46586.53
2022,041  ,326  ,48909  ,TRANSF CORRENTS INSTITUT ESCOLA                   ,041,326  ,48909 ,19221,0,19221,0
2022,041  ,326  ,48910  ,TRANSF CORRENTS ESCOLA JAUME BALMES               ,041,326  ,48910 ,18125,0,18125,0
2022,041  ,326  ,48911  ,TRANSF CORRENTS ESCOLA PEPA COLOMER               ,041,326  ,48911 ,6000,0,6000,0
2022,041  ,326  ,48912  ,TRANSF CORRENTS LLAR D'INFANTS DUMBO              ,041,326  ,48912 ,4795,0,4795,0
2022,041  ,326  ,48914  ,TRANSF CORRENTS INST ILLA DE BANYOLS - PTT        ,041,326  ,48914 ,1000,0,1000,0
2022,041  ,327  ,22706  ,ESTUDIS I TREBALLS TÈCNICS EDUCACIÓ               ,041,32   ,22    ,6000,0,6000,0
2022,041  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,62162,0,62162,31080.77
2022,041  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,16169,0,16169,8084.28
2022,042  ,326  ,227998 ,ESCOLA D'ARTS EN VIU                              ,042,32   ,22    ,688314,0,688314,280662.28
2022,042  ,330  ,226022 ,DESP DIVERSES COMUNICACIÓ CULTURAL                ,042,33   ,22    ,30000,0,30000,7465.99
2022,042  ,330  ,467    ,CONSORCI NORMALITZACIÓ LINGÜÍSTICA                ,042,330  ,467   ,103756,0,103756,103755.43
2022,042  ,3300 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,3    ,1     ,80195,0,80195,39206.72
2022,042  ,3300 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,28831,0,28831,13647.68
2022,042  ,3300 ,12006  ,TRIENNIS                                          ,,3    ,1     ,5300,0,5300,2381.16
2022,042  ,3300 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,15289,0,15289,7311.39
2022,042  ,3300 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,37484,0,37484,19798.54
2022,042  ,3300 ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,,3    ,1     ,11744,0,11744,0
2022,052  ,432  ,227991 ,CONTRACTES PRESTACIÓ SERVEIS TURISME              ,052,43   ,22    ,91201,0,91201,33668.25
2022,052  ,432  ,465    ,TRANSF CORRENT CONSORCI TURISME BAIX LLOBREGAT    ,052,432  ,465   ,25240,149,25389,5389
2022,052  ,432  ,48902  ,TRANSF CORRENTS ASSOCIACIO COOKINGROUP            ,052,432  ,48902 ,20000,0,20000,0
2022,052  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,58923,0,58923,29461.46
2022,052  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,16169,0,16169,8084.28
2022,061  ,338  ,227991 ,FESTA AL RIU                                      ,061,33   ,22    ,10500,0,10500,330
2022,061  ,3400 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,3    ,1     ,71993,0,71993,35996.24
2022,061  ,3400 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9358,0,9358,3875.84
2022,061  ,3400 ,12006  ,TRIENNIS                                          ,,3    ,1     ,2613,0,2613,1081.93
2022,061  ,3400 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,4770,0,4770,1976.06
2022,061  ,3400 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,11124,0,11124,6998.07
2022,061  ,3400 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,23330,0,23330,10536.61
2022,061  ,3400 ,22699  ,DESP DIVERSES DIRECCIÓ D'ÀREA                     ,061,34   ,22    ,1000,0,1000,0
2022,061  ,3400 ,22799  ,"MOSTRA D'ENTITATS, FORMACIÓ ENTITATS, ETC.        ",061,34   ,22    ,35000,0,35000,665.5
2022,061  ,3401 ,12000  ,SOUS DEL GRUP A1                                  ,,3    ,1     ,16393,0,16393,8196.45
2022,061  ,3401 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,33122,0,33122,9968.15
2022,061  ,3401 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9358,0,9358,4679
2022,061  ,3401 ,12006  ,TRIENNIS                                          ,,3    ,1     ,12039,0,12039,5461.78
2022,061  ,3401 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,29598,0,29598,11825.79
2022,061  ,3401 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,73415,0,73415,29914.25
2022,061  ,3401 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,47001,0,47001,18759.35
2022,061  ,3401 ,22602  ,PUBLICITAT-DIFUSIÓ                                ,061,34   ,22    ,8000,0,8000,5752.34
2022,061  ,3401 ,22706  ,ESTUDIS I TREBALLS TÈCNICS                        ,061,34   ,22    ,9000,0,9000,0
2022,042  ,3301 ,12000  ,SOUS DEL GRUP A1                                  ,,3    ,1     ,16393,0,16393,8196.45
2022,042  ,3301 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,12407,0,12407,5520.2
2022,042  ,3301 ,12006  ,TRIENNIS                                          ,,3    ,1     ,8427,0,8427,5002.89
2022,042  ,3301 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,16285,0,16285,7843.71
2022,042  ,3301 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,44582,0,44582,21636.65
2022,042  ,3301 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,20619,0,20619,11179.91
2022,042  ,3321 ,22199  ,BIBLIOTECA - ADQUISICIÓ DE LLIBRES                ,042,33   ,22    ,20000,0,20000,0
2022,042  ,3322 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9358,0,9358,4679
2022,042  ,3322 ,12006  ,TRIENNIS                                          ,,3    ,1     ,920,0,920,420.03
2022,042  ,3322 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,4067,0,4067,2317.6
2022,042  ,3322 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,10310,0,10310,5154.8
2022,042  ,3322 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,146561,0,146561,73110.19
2022,042  ,3322 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,51518,0,51518,26343.94
2022,042  ,333  ,12005  ,SOUS DEL GRUP E                                   ,,3    ,1     ,8577,0,8577,12994.45
2022,042  ,333  ,12006  ,TRIENNIS                                          ,,3    ,1     ,1901,0,1901,1504.99
2022,042  ,333  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,3366,0,3366,5045.06
2022,042  ,333  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,11073,0,11073,23364.91
2022,042  ,333  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,6403,0,6403,8034.39
2022,042  ,333  ,212    ,CONSERV-REP EDIFICIS-INSTAL CULTURA               ,042,33   ,21    ,467786,1518.46,469304.46,163782.49
2022,042  ,333  ,22100  ,ELECTRICITAT EDIFICIS CULTURA                     ,042,33   ,22    ,447495,0,447495,123645.62
2022,042  ,333  ,22101  ,CONSUM AIGUA EDIFICIS CULTURA                     ,042,33   ,22    ,15730,0,15730,7245.29
2022,042  ,333  ,22102  ,CONSUM GAS EDIFICIS CULTURA                       ,042,33   ,22    ,59993,0,59993,26942.37
2022,042  ,333  ,22700  ,NETEJA EDIFICIS CULTURA                           ,042,33   ,22    ,1276752,3358.4,1280110.4,519887.65
2022,042  ,3300 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,38160,0,38160,17101.05
2022,061  ,3411 ,12006  ,TRIENNIS                                          ,,3    ,1     ,360,0,360,140.01
2022,061  ,3411 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,4067,0,4067,2033.5
2022,061  ,3411 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,11751,0,11751,5875.03
2022,061  ,3411 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,7964,0,7964,4231.35
2022,061  ,3411 ,22199  ,FOMENT ASSOC.ESPORTIU-MATERIAL-TROFEUS            ,061,34   ,22    ,12000,0,12000,860.31
2022,061  ,3411 ,227993 ,DESP DIVERSES ACTIVITATS ESTIU                    ,061,34   ,22    ,6000,0,6000,274.05
2022,061  ,3411 ,48901  ,TRANSF CORRENTS ASSOC. ESPORTIU                   ,061,34   ,48    ,52000,10652.65,62652.65,10652.65
2022,061  ,3411 ,48902  ,CONVENI CB PRAT PROMOCIÓ BASQUET                  ,061,3411 ,48902 ,255000,0,255000,225000
2022,061  ,3411 ,48903  ,CONVENI AE PRAT PROMOCIÓ FUTBOL                   ,061,3411 ,48903 ,255000,0,255000,132000
2022,061  ,3411 ,48905  ,CONVENI PRATENC AA                                ,061,3411 ,48905 ,60000,0,60000,36000
2022,061  ,3411 ,48906  ,BEQUES INDIVIDUALS ESPORT ESCOLAR                 ,061,34   ,48    ,100000,0,100000,9338.5
2022,061  ,3411 ,48908  ,CONVENI CB TERLENKA                               ,061,3411 ,48908 ,30000,0,30000,30000
2022,061  ,3411 ,48909  ,CONVENI CLUB ATLETIC PRAT DELTA                   ,061,3411 ,48909 ,30000,0,30000,0
2022,061  ,3411 ,48910  ,CONVENI CLUB NATACIÓ PRAT                         ,061,3411 ,48910 ,9000,0,9000,5400
2022,061  ,3411 ,48911  ,CONVENI A.E. RITMICA PRAT COR BLAU                ,061,3411 ,48911 ,15000,0,15000,9000
2022,061  ,3411 ,48912  ,CONVENI CLUB VOLEI PRAT                           ,061,3411 ,48912 ,20000,0,20000,12000
2022,061  ,3411 ,48913  ,CONVENI CLUB TRIATLÓ                              ,061,3411 ,48913 ,6000,0,6000,0
2022,061  ,3411 ,48914  ,CONVENI AE BASQUET PRATENC                        ,061,3411 ,48914 ,8000,0,8000,0
2022,061  ,3411 ,48915  ,CONVENI ESCOLA JAUME BALMES                       ,061,3411 ,48915 ,8500,0,8500,5100
2022,061  ,3411 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9358,0,9358,4679
2022,061  ,3411 ,48916  ,CONVENI IE EL PRAT                                ,061,3411 ,48916 ,4600,0,4600,1980
2022,061  ,3411 ,48917  ,CONVENI JJEE BASQUET CB PRAT                      ,061,3411 ,48917 ,16000,0,16000,0
2022,061  ,3411 ,48918  ,CONVENI CONSELL ESPORTIU (JJEE+SC)                ,061,3411 ,48918 ,92000,0,92000,25602
2022,061  ,3411 ,48919  ,CONVENI ADEQUACIÓ INS. CLUB AGILITY BAIX LLOBREGAT,061,3411 ,48919 ,10000,0,10000,0
2022,061  ,3411 ,48920  ,CONVENI AGRUPACIÓ CICLISTA                        ,061,3411 ,48920 ,5000,0,5000,3000
2022,042  ,333  ,227992 ,CONTR PREST SERVEIS LA CAPSA                      ,042,33   ,22    ,398785,0,398785,166160.4
2022,042  ,333  ,227993 ,CONTR PREST SERVEIS CC S JORDI-RIBERA BAIXA       ,042,33   ,22    ,322667,0,322667,134036.18
2022,042  ,333  ,227994 ,CONTR PREST SERVEIS CC JARDINS DE LA PAU          ,042,33   ,22    ,318500,0,318500,132708.3
2022,042  ,333  ,227997 ,CONTR PREST SERVEIS CÈNTRIC                       ,042,33   ,22    ,368000,0,368000,165820.4
2022,042  ,333  ,227998 ,CONTR PREST SERVEIS CC PALMIRA                    ,042,33   ,22    ,345800,0,345800,143406.96
2022,042  ,333  ,227999 ,CONTR PREST SERVEIS L'ARTESÀ                      ,042,33   ,22    ,794970,4991.25,799961.25,299717.29
2022,042  ,334  ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,111717,0,111717,48458.38
2022,042  ,334  ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,88324,0,88324,40743.83
2022,042  ,334  ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9358,0,9358,4679
2022,042  ,334  ,12006  ,TRIENNIS                                          ,,3    ,1     ,34523,0,34523,14643.82
2022,042  ,334  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,101088,0,101088,45373.97
2022,042  ,334  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,227686,0,227686,123040.12
2022,042  ,334  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,127506,0,127506,63774.76
2022,042  ,334  ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,1230,0,1230,160.53
2022,042  ,334  ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,5355,0,5355,830.93
2022,042  ,334  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,205983,0,205983,83503.9
2022,042  ,334  ,22706  ,CONVOCATÒRIA ARTÍSTICA ARTS VISUALS               ,042,33   ,22    ,20000,0,20000,11000
2022,042  ,334  ,227991 ,PROGRAMA ARTS EN VIU                              ,042,33   ,22    ,340000,30000,370000,202078.06
2022,042  ,334  ,227992 ,DESP DIVERSES ARTS EN VIU                         ,042,334  ,227992,6,65629.37,65635.37,1986
2022,042  ,334  ,227993 ,CONTR PREST SERVEIS CINEMA CAPRI                  ,042,33   ,22    ,18000,0,18000,9000
2022,042  ,334  ,227994 ,ARTS VISUALS                                      ,042,33   ,22    ,40000,0,40000,4680
2022,042  ,334  ,48901  ,TRANSF CORRENTS DINAMITZACIÓ MOV ASSOCIATIU       ,042,33   ,48    ,45134,0,45134,0
2022,042  ,334  ,48902  ,TRANSF CORRENTS AMICS DE L'ART DEL PRAT           ,042,334  ,48902 ,230000,0,230000,138000
2022,042  ,334  ,48905  ,TRANSF CORRENT BANDA DE MUSICA DEL PRAT           ,042,334  ,48905 ,12000,0,12000,7200
2022,042  ,334  ,48906  ,TRANSF CORRENT UNIÓ FILHARMÒNICA                  ,042,334  ,48906 ,12000,0,12000,7200
2022,051  ,2413 ,226023 ,PUBLICITAT I DIFUSIÓ                              ,051,2413 ,226023,10000,5000,15000,9304.04
2022,051  ,2413 ,227992 ,DOTACIÓ PREMIS EL PRAT EMPRÈN                     ,051,24   ,22    ,3000,3000,6000,6000
2022,051  ,2413 ,227993 ,CONTR PREST SERVEIS ECONOMIA SOCIAL               ,051,2413 ,227993,63840,20608,84448,39516.75
2022,051  ,2413 ,48901  ,TR CORRENTS EMPRESA INSERCIO SAOPRAT SL           ,051,2413 ,48901 ,125000,0,125000,0
2022,051  ,2413 ,48902  ,TR. CORRENTS FUNDACIO CASSIA JUST                 ,051,2413 ,48902 ,62000,0,62000,0
2022,051  ,2413 ,48903  ,TR CORRENTS CPS FRANCESC PALAU                    ,051,2413 ,48903 ,63000,0,63000,0
2022,051  ,2413 ,48904  ,TRANSF CORRENTS GATS (LABESOC)                    ,051,2413 ,48904 ,77000,0,77000,0
2022,051  ,2413 ,48905  ,TR CORR FUNDACIO CATALANA DE L'ESPLAI             ,051,2413 ,48905 ,70000,0,70000,0
